A_Date_,B_Shift_,C_Line_,Description_,E_Duration_,Frequency_,G_Downtime_Type,H_Machine_,I_Category_,J_Failure_Mode
23/05/2024,Afternoon,6,Planned Maintenance/Acid CIP test at filler ,60,1,Planned Stop,,Man,Planned Maintenance/Acid CIP test at filler
23/05/2024,Afternoon,6,Start-Up after Planned Maintenance/Acid CIP test at filler ( Production preparation),21,1,Planned Stop,Filler,Method,Start-Up after Planned Maintenance/Acid CIP test at filler
23/05/2024,Afternoon,5,Frequent bottle jam at filler discharge conveyor due to deformed bottle from blowmax,14,4,Minor Stop,Innofill,Machine,Frequent bottle jam at filler discharge conveyor due to deformed bottle from blowmax
23/05/2024,Afternoon,5,Frequent bottle hook at air conveyor,7,3,Minor Stop,Air conveyor,Machine,Frequent bottle hook at air conveyor
23/05/2024,Night,6,Run out Filer / CIP preparation at Filler,60,1,Planned Stop,Filler,Method,Run out Filer / CIP preparation at Filler
23/05/2024,Night,6,CIP active on filler,60,1,Planned Stop,Filler,Method,CIP active on filler
23/05/2024,Night,6,CIP active on filler,60,1,Planned Stop,Filler,Method,CIP active on filler
23/05/2024,Night,6,production preparation / Start up ,50,1,Planned Stop,Filler,Method,production preparation / Start up 
23/05/2024,Night,6,Pasteuriser stop on KP value not reached.,20,3,Minor Stop,Pasteuriser,Machine,Pasteuriser stop on KP value not reached.
23/05/2024,Night,6,Pasteuriser stop on PU value not reached.,10,2,Minor Stop,Pasteuriser,Machine,Pasteuriser stop on PU value not reached.
23/05/2024,Night,5,Decontamination ongoing,45,1,Planned Stop,Innofill,Man,Decontamination ongoing
23/05/2024,Night,5,False fire emergency alarm,20,1,External Stop,Innofill,Machine,False fire emergency alarm
23/05/2024,Night,6,Replacement of bad grab cup at unpacker,10,4,Minor Stop,Unpacker,Machine,Replacement of bad grab cup at unpacker
23/05/2024,Night,6,misaligned photocell at turning segment depal.,10,1,Minor Stop,Depalletiser,Machine,misaligned photocell at turning segment depal.
23/05/2024,Night,6,Speed loss due to weathered bottles ,10,2,Minor Stop,Filler,Material,Speed loss due to weathered bottles 
23/05/2024,Night,6,incorrect pack at palletiser infeed,10,3,Minor Stop,Palletiser,Machine,incorrect pack at palletiser infeed
23/05/2024,Night,6,Speed loss due to weathered bottles ,10,1,Minor Stop,Filler,Machine,Speed loss due to weathered bottles 
23/05/2024,Night,6,evacuation of bad bottles from EBI,10,1,External Stop,EBI,Material,evacuation of bad bottles from EBI
23/05/2024,Night,6,Speed loss due to BBT change from cellars,5,1,External Stop,Filler,Machine,Speed loss due to BBT change from cellars
23/05/2024,Night,6,palletiser stop on gripper can not close due to wrong turnning,5,3,Minor Stop,Palletiser,Machine,palletiser stop on gripper can not close due to wrong turnning
23/05/2024,Night,5,Falling bottles at the discharge,2,1,Minor Stop,Innofill,Machine,Falling bottles at the discharge
23/05/2024,Night,5,Cap jam at the output of dynasort due to poor flow ofcap,9,4,Minor Stop,Innofill,Machine,Cap jam at the output of dynasort due to poor flow ofcap
23/05/2024,Night,5,Pallet hooked at robopac discharge,12,1,Break Down,Innopal,Machine,Pallet hooked at robopac discharge
23/05/2024,Night,5,"Pack misscount at the formation table due to wrong turn of packs
Incomplete pack counts at the formation table
",9,3,Minor Stop,Innopal,Machine,Pack misscount at the formation table due to wrong turn of packs Incomplete pack counts at the formation table
23/05/2024,Night,6,EBI to Filler inliner speed not sychronizing,20,10,Minor Stop,Bottle Conveyor,Machine,EBI to Filler inliner speed not sychronizing
23/05/2024,Night,5,Label carry over  due to glue smear,9,2,Minor Stop,Innoket,Machine,Label carry over  due to glue smear
23/05/2024,Night,5,Broken rinser No8 and 31 gripping finger,42,2,Break Down,Innofill,Machine,Broken rinser No8 and 31 gripping finger
23/05/2024,Night,5,Misaligned probes 6 and 42,11,2,Break Down,Innofill,Machine,Misaligned probes 6 and 42
23/05/2024,Night,6,Massive falling bottles at bottle washer discharge,15,13,Minor Stop,Bottle Washer,Machine,Massive falling bottles at bottle washer discharge
23/05/2024,Night,6,Speed loss due to weathered bottles ,5,1,Minor Stop,EBI,Method,Speed loss due to weathered bottles 
23/05/2024,Night,5,Misalignment of probes NO 5 and 33,15,2,Break Down,Innofill,Machine,Misalignment of probes NO 5 and 33
23/05/2024,Night,5,Preform lack at infeed rail due to preform hooked underneath the kicker wheel of the roller sorter,5,3,Minor Stop,Blowmax,Machine,Preform lack at infeed rail due to preform hooked underneath the kicker wheel of the roller sorter
23/05/2024,Night,6,Jam at depalletiser cross discharge,10,12,Minor Stop,EBI,Machine,Jam at depalletiser cross discharge
23/05/2024,Night,5,Falling bottles at the discharge,11,4,Minor Stop,Innofill,Machine,Falling bottles at the discharge
23/05/2024,Night,5,Jam at FS1,6,2,Minor Stop,Innofill,Machine,Jam at FS1 due to phoo cell blocked by particle
23/05/2024,Night,5,Preform lack at infeed rail due to preform hooked underneath the kicker wheel of the roller sorter,4,2,Minor Stop,Blowmax,Machine,Preform lack at infeed rail due to preform hooked underneath the kicker wheel of the roller sorter
24/05/2024,Day,6,Machine safety audit/ shift handover,10,1,Planned Stop,Bottle Conveyor,Method,Machine safety audit/ shift handover
24/05/2024,Day,6,Overload at bottle washer Infeed ,10,4,Minor Stop,Bottle Washer,Machine,Due to breakages
24/05/2024,Day,6,Jam at inliner infeed of labeller,12,4,Minor Stop,Bottle Conveyor,Machine,Due to breakages
24/05/2024,Day,6,Labeller stopped on broken container detected,10,1,Break Down,Labeller,Machine,Due to malfunctioning broken container detection sensor at infeed
24/05/2024,Day,6,Speed loss due to weathered bottles ,10,3,Minor Stop,Bottle Washer,Machine,Speed loss due to weathered bottles 
24/05/2024,Day,6,CILT TIME ,60,1,Planned Stop,Bottle Conveyor,Method,CILT TIME 
24/05/2024,Day,6,Speed loss due to weathered bottles ,10,4,Minor Stop,Bottle Washer,Machine,Speed loss due to weathered bottles 
24/05/2024,Day,5,Machine safety audit/shift handover ,8,1,Minor Stop,Innoket,Method,Machine safety audit    
24/05/2024,Day,5,Preform hook underneath the kicker wheel of roller sorter,8,4,Planned Stop,Roller sorter,Machine,Nest preform not properly rejected
24/05/2024,Day,5,Label carryover/missing label    ,8,1,Minor Stop,Innoket,Material,irregular cutting of label    
24/05/2024,Day,5,CILT TIME ,45,1,Planned Stop,Innofill,Method,CILT TIME 
24/05/2024,Day,5,CILT TIME ,15,1,Planned Stop,Innofill,Method,CILT TIME 
24/05/2024,Day,5,Label carryover/missing label    ,8,1,Minor Stop,Innoket,Machine,irregular cutting of label    
24/05/2024,Day,5,Massive fasle rejection bottles at FT system due to bottle hook ,5,2,Minor Stop,FT Systems - LBI,Machine,rejection due to jam
24/05/2024,Day,5,Cap jam at the output of dynasort (cap with damage sealing ring),3,1,Minor Stop,Capper,Material,damage cap  
24/05/2024,Day,6,Falling bottles at packing zone,12,4,Minor Stop,Packer,Machine,Due to breakages
24/05/2024,Day,6,Falling bottles at bottle washer infeed,12,5,Minor Stop,Bottle Washer,Machine,Due to poor lubrication
24/05/2024,Day,5,Falling bottles at labeler discharge due to bad transfer at discharge conveyor ,8,4,Minor Stop,Innoket,Machine,improper bottles transfer to conveyor 
24/05/2024,Day,5,Label carryover/missing label    ,8,2,Minor Stop,Innoket,Machine,irregular cutting of label    
24/05/2024,Day,6,Jam at EBI pusher 1 infeed,10,3,Minor Stop,EBI,Machine,Due to breakages
24/05/2024,Day,5,Cap hook inside UV treatment box (cap with damage sealing ring),6,3,Minor Stop,Innoket,Material,Damage cap    
24/05/2024,Day,6,Crate conveyor to unpacker infeed derailed,10,1,Break Down,Crate Conveyor,Machine,Crate conveyor to unpacker infeed derailed
24/05/2024,Day,5,Line stop due to fire emergency alarm from utilities ,12,1,External Stop,Innofill,Method,Emergency alarm 
24/05/2024,Day,6,Fire Alarm ,15,1,External Stop,Bottle Conveyor,Method,Fire Alarm 
24/05/2024,Day,6,Speed loss due to weathered bottles ,5,2,Minor Stop,Bottle Washer,Machine,Speed loss due to weathered bottles 
24/05/2024,Day,6,Falling bottles at packing zone,10,3,Minor Stop,Packer,Machine,Due to to bottle breakages
24/05/2024,Day,6,Jam at labeller infeed,10,3,Minor Stop,Labeller,Machine,Due to bottle breakages from pasteuriser
24/05/2024,Day,5,Label carryover/missing label    ,21,4,Minor Stop,Innoket,Material,irregular cutting of label    
24/05/2024,Night,5,Decontamination cleaning at filler.,38,1,Planned Stop,Innofill,Method,Decontamination cleaning at filler
24/05/2024,Night,6,Machine safety audit/shift handover,10,3,Minor Stop,,Method,Machine safety audit
24/05/2024,Night,6,Jam at EBI infeed due to fallen bottles,4,3,Minor Stop,EBI,Material,Jam at EBI infeed due to fallen bottles
24/05/2024,Night,6,Bottle washer stops frequently on infeed curtain light has tripped due to fallen bottles,14,9,Minor Stop,Bottle Washer,Material,Fallen bottles at washer infeed
24/05/2024,Night,5,"Misaligned rinser bottle probes nos 6 , 4 and 8",12,1,Break Down,Rinser,Machine,"Misaligned rinser bottle probes nos 6 , 4 and 8"
24/05/2024,Night,5,Frequent preform hook at the nfeed rail to blowmax,9,4,Minor Stop,Blowmax,Machine,Frequent preform hook at the nfeed rail to blowmax
24/05/2024,Night,6,Crate conveyor section TBG6.2154 C-curve to unpacker infeed derailing frequently due to bad profile underneath the conveyor.,12,4,Minor Stop,Crate Conveyor,Material,Bad profile
24/05/2024,Night,6,Crate conveyor section TBG6.2154 C-curve to unpacker infeed was stop due to frequently derailing caused by bad profile underneath the conveyor.,40,1,Break Down,Crate Conveyor,Material,Bad profile
24/05/2024,Night,5,Frequent jam at filler dischrge conveyor due to deformed carry over bottes from blowmax,14,4,Minor Stop,Innofill,Machine,Frequent jam at filler dischrge conveyor due to deformed carry over bottes from blowmax
24/05/2024,Night,5,Frequent cap jam at the output of dynasort due to poor cap flow ,11,3,Minor Stop,Capper,Material,Frequent cap jam at the output of dynasort due to poor cap flow 
24/05/2024,Night,6,Labeller stopped due to jam at discharge due to work loosed bottle guide,11,1,Break Down,Labeller,Material,Work loosed bottle guide
24/05/2024,Night,6,Pasteuriser stopped on KP value not reached.,9,1,Break Down,Pasteuriser,Method,Killing point temperature not reached.
24/05/2024,Night,6,EBI stops frequently on P.E sensor monitoring contour triger,20,24,Minor Stop,EBI,Machine,Contour monitoring
24/05/2024,Night,5,Pallet hook at palletizer discharge,8,1,Break Down,Innopal,Machine,Pallet hook at palletizer discharge
24/05/2024,Night,5,misaligned riner bottle probes nos 14 AND 34,12,1,Break Down,Rinser,Machine,misaligned riner bottle probes nos 14 AND 34
24/05/2024,Night,5,Frequent cap jam at the output of dynasort due to poor cap floor,10,3,Minor Stop,Capper,Material,Frequent cap jam at the output of dynasort due to poor cap floor
24/05/2024,Night,5,Frequent cap twist at infeed rail to crowner,8,3,Minor Stop,Innofill,Material,Frequent cap twist at infeed rail to crowner
24/05/2024,Night,5,Frequent preform hook underneath the kicker wheel of roller sorter,14,4,Minor Stop,Roller sorter,Machine,Frequent preform hook underneath the kicker wheel of roller sorter
24/05/2024,Night,5,Cap jam at smart check unit due to bad cap,12,4,Minor Stop,Capper,Material,Cap jam at smart check unit due to bad cap
24/05/2024,Night,5,Misaligned steep conveyor base photocell,12,1,Break Down,Blowmax,Machine,Misaligned steep conveyor base photocell
24/05/2024,Night,6,Pasteuriser stopped on Main Drive overload: Deck 1,6,1,Break Down,Pasteuriser,Machine,Main Drive deck 1
24/05/2024,Night,6,Pasteuriser stops on Back-up due to breakages blocking the discharge capacity control,8,3,Minor Stop,Pasteuriser,Material,Breakages blocked the discharge capacity control
24/05/2024,Night,5,Position 3 bottle flow monitoring malfunction,8,3,Minor Stop,Innofill,Machine,Position 3 bottle flow monitoring malfunction
24/05/2024,Night,6,Speed loss due to weather bottles ,20,11,Minor Stop,,Material,Weather bottles 
24/05/2024,Night,6,Speed loss due to weather bottles ,0,0,Minor Stop,,Material,Weather bottles 
24/05/2024,Night,6,Speed loss due to weather bottles ,20,9,Minor Stop,,Material,Weather bottles 
24/05/2024,Night,6,Reject conveyor section TBB6.2504 C-curve at EBIdischarge derailed,7,1,Break Down,Bottle Conveyor,Material,Reject conveyor section TBB6.2504 C-curve
24/05/2024,Night,6,Crate conveyor section TBG6.2154 C-curve to unpacker infeed derailing frequently due to bad profile underneath the conveyor.,13,5,Minor Stop,Crate Conveyor,Material,Crate conveyor section TBG6.2154 C-curve to unpacker infeed
24/05/2024,Night,6,EBI stops frequently due on Back-up has occured at infeed inspection monitoring.,16,11,Minor Stop,EBI,Material,Jam due to fallen bottles
24/05/2024,Night,6,Bottle washer stops frequently on infeed curtain light tripped due to fallen bottles,14,8,Minor Stop,Bottle Washer,Material,Frequent fallen bottle at infeed
24/05/2024,Night,5,Cap jam at FS1,12,4,Minor Stop,Capper,Material,Cap jam at FS1
24/05/2024,Night,5,Frequent cap jam at the output of dynasort due to poor cap flow ,15,5,Minor Stop,Capper,Material,Frequent cap jam at the output of dynasort due to poor cap flow 
24/05/2024,Night,5,"Misaligned rinser bottle probes nos 23,59,9,31,and 24",25,1,Break Down,Rinser,Machine,"Misaligned rinser bottle probes nos 23,59,9,31,and 24"
24/05/2024,Night,5,Frequent bottle hook at air conveyor,13,4,Minor Stop,Air conveyor,Machine,Frequent bottle hook at air conveyor
24/05/2024,Night,5,Preform hooked at the discharge of steep conveyor,9,1,Break Down,Blowmax,Machine,Preform hooked at the discharge of steep conveyor
25/05/2024,Morning,5,"Misaligned Rinser probe nozzles No.33,56,58,24 and 14/ Safety check of FIller satety doors and E-stop push buttons.",12,1,Break Down,Innofill,Machine,"Misaligned Rinser probe nozzles No.33,56,58,24 and 14/ Safety check of FIller satety doors and E-stop push buttons."
25/05/2024,Morning,5,CILT TIME ,60,1,Planned Stop,Innofill,Method,CILT TIME 
25/05/2024,Morning,6,Handover and machine safety audit ,10,1,Planned Stop,,Method,Handover and machine safety audit 
25/05/2024,Morning,6,Bottle jam at bottle conveyor labeller in-liner due to falling bottles and breakages,14,5,Minor Stop,Bottle Conveyor,Method,Bottle jam at bottle conveyor labeller in-liner due to falling bottles and breakages
25/05/2024,Morning,6,Bottle jam at bottle conveyor labeller in-liner due to falling bottles and breakages,8,3,Minor Stop,Bottle Conveyor,Method,Bottle jam at bottle conveyor labeller in-liner due to falling bottles and breakages
25/05/2024,Morning,6,Massive rejection on sidewall due to batch of weathered bottles ,12,5,Minor Stop,Bottle Washer,Material,Massive rejection on sidewall due to batch of weathered bottles 
25/05/2024,Morning,6,Derailed C-curve crate conveyor at crate washer discharge due to pulled out profile guide,16,6,Minor Stop,Crate Conveyor,Machine,Derailed C-curve crate conveyor at crate washer discharge due to pulled out profile guide
25/05/2024,Morning,6,CILT TIME ,60,1,Planned Stop,,Method,CILT TIME 
25/05/2024,Morning,6,Bottle conveyor EBI in-liner stopped due to misaligned in-liner photocell,10,4,Minor Stop,Bottle Conveyor,Machine,Bottle conveyor EBI in-liner stopped due to misaligned in-liner photocell
